"ID"	"n"	"zona"	"zondesc"	"area1"	"area2"	"area3"	"area4"	"fixa1"	"ordenT1"	"sumFixa1"	"fixa2"	"ordenT2"	"sumFixa2"	"fixa3"	"ordenT3"	"sumFixa3"	"fixa4"	"ordenT4"	"sumFixa4"	"CalTarea1"	"CalTarea2"	"CalTarea3"	"CalTarea4"	"fecha"	"duracion"	"Task1"	"Task2"	"Task3"	"Task4"	"secExplora"	"secBusca"	"secCompra"	"secPostC"	"secZapa"	"secTele"	"secBoli"	"secHd"	"CompraZapatillas"	"CompraTeléfonos"	"CompraBolígrafos"	"CompraHD"	"FreqZapatillas"	"FreqTeléfonos"	"FreqBolígrafos"	"FreqHD"	"CompraOnlineZapatillas"	"CompraOnlineTeléfonos"	"CompraOnlineBolígrafos"	"CompraOnlineHD"	"FreqOnlineZapatillas"	"FreqOnlineTeléfonos"	"FreqOnlineBolígrafos"	"FreqOnlineHD"	"FreqOnlineZapatillas.1"	"FreqOnlineTeléfonos.1"	"FreqOnlineBolígrafos.1"	"FreqOnlineHD.1"	"ConoZapatillas"	"ConoTelefonos"	"Conobolis"	"ConoHDs"	"impliZapatillas"	"impliTelefonos"	"implibolis"	"impliHDs"	"interZapatillas"	"interTelefonos"	"interbolis"	"interHDs"	"precioZapatillas"	"marcaZapatillas"	"pagoZapatillas"	"devolZapatillas"	"envioZapatillas"	"seguiZapatillas"	"precioTelefonos"	"marcaTelefonos"	"pagoTelefonos"	"devolTelefonos"	"envioTelefonos"	"seguiTelefonos"	"preciobolis"	"marcabolis"	"pagobolis"	"devolbolis"	"enviobolis"	"seguibolis"	"precioHDs"	"marcaHDs"	"pagoHDs"	"devolHDs"	"envioHDs"	"seguiHDs"	"BuscaOnline"	"CompraOnline"	"Sexo"	"Edad"	"Educación"	"Ocupación.Principal"	"FixExplora"	"FixSearch"	"FixCompra"	"FixPost"	"TFixExplora"	"TFixSearch"	"TFixCompra"	"TFixPost"	"OrdenExplora"	"OrdenSearch"	"OrdenCompra"	"OrdenPost"
"R_2fw9CcW6iAqUwiM"	26	32	"sel32"	28648.2573524698	26148.0458017089	28648.2573524698	26148.0458017089	1	"40"	1	9	"4"	9	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	1	NA	NA	9	1	NA	NA	9	35	NA	NA	69
"R_2fw9CcW6iAqUwiM"	26	33	"sel33"	9660.94518017598	8305.90351854088	9660.94518017598	8305.90351854088	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	"13"	7	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	5	NA	NA	NA	7	NA	NA	NA	33	NA
"R_2fw9CcW6iAqUwiM"	26	41	"sel41"	8280.81015443654	8280.81015443654	8280.81015443654	8280.81015443654	2	"51"	2	NA	NA	NA	2	"4"	4	5	"3"	6	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	2	2	5	NA	2	4	6	NA	38	11	8	NA
"R_2fw9CcW6iAqUwiM"	26	99	"perdido"	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2fw9CcW6iAqUwiM"	26	62	"sel62"	28648.2573524698	28648.2573524698	28648.2573524698	26148.0458017088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2fw9CcW6iAqUwiM"	26	21	"sel21"	8280.81015443653	12710.5493238277	8280.81015443653	12710.5493238277	8	"1"	8	1	"6"	1	13	"1"	13	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	8	13	NA	1	8	13	NA	1	1	1	NA	54
"R_2fw9CcW6iAqUwiM"	26	53	"sel53"	9660.94518017596	8305.90351854085	9660.94518017596	9660.94518017596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2fw9CcW6iAqUwiM"	26	61	"sel61"	8280.81015443653	8280.81015443653	8280.81015443653	12710.5493238277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2fw9CcW6iAqUwiM"	26	73	"sel73"	9660.94518017598	8305.90351854085	9660.94518017598	8305.90351854085	NA	NA	NA	NA	NA	NA	1	"26"	59	29	"21"	29	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	1	29	NA	NA	59	29	NA	NA	64	61	NA
"R_2fw9CcW6iAqUwiM"	26	81	"sel81"	8280.81015443654	12710.5493238277	8280.81015443654	8280.81015443654	NA	NA	NA	NA	NA	NA	1	"16"	3	6	"8"	6	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	1	6	NA	NA	3	6	NA	NA	36	52	NA
"R_2fw9CcW6iAqUwiM"	26	22	"sel22"	28648.2573524698	26148.0458017088	28648.2573524698	26148.0458017088	1	"36"	18	NA	NA	NA	NA	NA	NA	1	"12"	1	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	1	NA	1	NA	18	NA	1	NA	80	NA	31	NA
"R_2fw9CcW6iAqUwiM"	26	23	"sel23"	9660.94518017597	8305.90351854088	9660.94518017597	8305.90351854088	1	"46"	2	NA	NA	NA	10	"20"	10	10	"10"	10	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	1	10	10	NA	2	10	10	NA	81	47	50	NA
"R_2fw9CcW6iAqUwiM"	26	6	"zona6"	31075.3125	31075.3125	31075.3125	31075.3125	12	"24"	12	16	"10"	59	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	12	NA	NA	16	12	NA	NA	59	8	NA	NA	2
"R_2fw9CcW6iAqUwiM"	26	11	"sel11"	8280.81015443652	12710.5493238277	8280.81015443652	12710.5493238277	6	"2"	6	NA	NA	NA	NA	NA	NA	10	"1"	10	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	6	NA	10	NA	6	NA	10	NA	6	NA	1	NA
"R_2fw9CcW6iAqUwiM"	26	82	"sel82"	28648.2573524698	26148.0458017089	28648.2573524698	28648.2573524698	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	"7"	4	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	4	NA	NA	NA	4	NA	NA	NA	51	NA
"R_2fw9CcW6iAqUwiM"	26	83	"sel83"	9660.94518017598	8305.90351854085	9660.94518017598	9660.94518017598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2fw9CcW6iAqUwiM"	26	72	"sel72"	28648.2573524698	26148.0458017089	28648.2573524698	26148.0458017089	NA	NA	NA	NA	NA	NA	10	"13"	28	17	"20"	17	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	10	17	NA	NA	28	17	NA	NA	5	6	NA
"R_2fw9CcW6iAqUwiM"	26	63	"sel63"	9660.94518017597	9660.94518017597	9660.94518017597	8305.90351854085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2fw9CcW6iAqUwiM"	26	5	"zona5"	31075.3125	31075.3125	31075.3125	31075.3125	10	"13"	19	14	"9"	15	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	10	NA	NA	14	19	NA	NA	15	4	NA	NA	47
"R_2fw9CcW6iAqUwiM"	26	13	"sel13"	9660.94518017596	8305.90351854088	9660.94518017596	8305.90351854088	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	"11"	9	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	9	NA	NA	NA	9	NA	NA	NA	3	NA
"R_2fw9CcW6iAqUwiM"	26	71	"sel71"	8280.81015443654	12710.5493238277	8280.81015443654	12710.5493238277	NA	NA	NA	NA	NA	NA	4	"15"	4	1	"17"	1	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	4	1	NA	NA	4	1	NA	NA	55	66	NA
"R_2fw9CcW6iAqUwiM"	26	12	"sel12"	28648.2573524698	26148.0458017088	28648.2573524698	26148.0458017088	6	"25"	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 11:43:19"	907	"explor"	"post"	"search"	"purchase"	11.63	6.19	5.088	4.832	11.63	4.832	6.19	5.088	"Sí"	"Sí"	"Sí"	"No"	"Entre 2 y 3 años"	"Entre 2 y 3 años"	"Entre 3 y 6 meses"	NA	"Sí"	"Sí"	NA	NA	3	8	NA	NA	3	8	NA	NA	3	4	4	3	5	5	4	3	5	7	6	5	7	2	7	7	7	NA	7	4	5	7	7	7	7	5	5	7	7	7	7	4	7	7	7	7	10	9	"Mujer"	27	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	6	NA	NA	NA	14	NA	NA	NA	47	NA	NA	NA
"R_2pMG5TfjOPxcDJX"	27	73	"sel73"	9660.94518017598	8305.90351854085	9660.94518017598	8305.90351854085	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	"48"	28	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	6	NA	NA	NA	28	NA	NA	NA	68	NA
"R_2pMG5TfjOPxcDJX"	27	23	"sel23"	9660.94518017597	8305.90351854088	9660.94518017597	8305.90351854088	2	"20"	10	1	"33"	1	1	"76"	1	NA	NA	NA	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	1	2	NA	1	1	10	NA	1	117	7	NA	101
"R_2pMG5TfjOPxcDJX"	27	31	"sel31"	8280.81015443654	12710.5493238277	8280.81015443654	12710.5493238277	NA	NA	NA	5	"29"	5	1	"43"	2	9	"11"	9	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	1	NA	9	5	2	NA	9	5	29	NA	3	37
"R_2pMG5TfjOPxcDJX"	27	0	"nodef"	0	0	0	0	1	"13"	22	1	"12"	13	1	"4"	17	6	"1"	24	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	1	1	6	1	17	22	24	13	11	4	1	6
"R_2pMG5TfjOPxcDJX"	27	11	"sel11"	8280.81015443652	12710.5493238277	8280.81015443652	12710.5493238277	5	"33"	14	1	"21"	8	NA	NA	NA	3	"4"	16	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	5	3	1	NA	14	16	8	NA	14	67	35
"R_2pMG5TfjOPxcDJX"	27	12	"sel12"	28648.2573524698	26148.0458017088	28648.2573524698	26148.0458017088	9	"1"	19	6	"20"	7	10	"31"	53	7	"3"	27	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	10	9	7	6	53	19	27	7	115	1	8	87
"R_2pMG5TfjOPxcDJX"	27	-99	"novalid"	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"R_2pMG5TfjOPxcDJX"	27	22	"sel22"	28648.2573524698	26148.0458017088	28648.2573524698	26148.0458017088	10	"19"	47	1	"19"	1	5	"1"	44	4	"9"	10	1	1	1	1	"2018-05-10 17:22:23"	1264	"search"	"post"	"explor"	"purchase"	16.732	22.28	10.948	9.255	22.28	9.255	16.732	10.948	"Sí"	"No"	"No"	"No"	"Entre 6 meses y 1 año"	NA	"Más de 12 meses"	NA	"Sí"	"No"	"No"	NA	7	NA	NA	NA	7	NA	NA	NA	5	5	4	3	6	6	4	5	7	7	3	4	7	5	6	4	6	4	7	7	5	4	2	2	7	4	4	1	4	2	7	5	5	6	5	3	8	6	"Hombre"	26	"Enseñanza secundaria (BUP/Bachillerato/FP)"	"Estudiante"	5	10	4	1	44	47	10	1	1	65	26	66
